NDWI_I,NDWI_II,NDVI,MSAVI2,EVI,NMDI,MSI
"{'Date': '2019-05', 'Class_1': 339417.0862745098, 'Class_2': 698607.1843137254, 'Class_3': 668081.1411764706, 'Class_4': 842876.5176470587, 'Class_5': 1379680.952941177, 'Class_6': 2618587.1647058823, 'Class_7': 6412994.349019606, 'Class_8': 6945777.368627451, 'Class_9': 2760391.117647059, 'Class_10': 158000.10588235292}","{'Date': '2019-05', 'Class_1': 483651.7019607843, 'Class_2': 13967001.215686275, 'Class_3': 4774775.282352941, 'Class_4': 1328601.0901960786, 'Class_5': 1838967.5137254903, 'Class_6': 336889.52941176464, 'Class_7': 40322.58039215686, 'Class_8': 44234.07450980392, 'Class_9': 9974, 'Class_10': 0}","{'Date': '2019-05', 'Class_1': 35554, 'Class_2': 191082.7725490196, 'Class_3': 630834.3294117646, 'Class_4': 834905.768627451, 'Class_5': 607226.494117647, 'Class_6': 817604.0980392158, 'Class_7': 1728521.5176470587, 'Class_8': 4854632.160784314, 'Class_9': 8312395.772549018, 'Class_10': 4811660.074509805}","{'Date': '2019-05', 'Class_1': 5080, 'Class_2': 4077, 'Class_3': 8069, 'Class_4': 20873, 'Class_5': 25346.13725490196, 'Class_6': 202132.03529411764, 'Class_7': 1058806.5647058827, 'Class_8': 1169782.6117647057, 'Class_9': 5047459.235294118, 'Class_10': 15282791.403921572}","{'Date': '2019-05', 'Class_1': 156262.1019607843, 'Class_2': 426138.7490196079, 'Class_3': 829151.9333333332, 'Class_4': 609872.2352941176, 'Class_5': 956698.7529411764, 'Class_6': 1739071.7137254903, 'Class_7': 3613747.066666667, 'Class_8': 13101870.266666664, 'Class_9': 490414.45098039217, 'Class_10': 890956.2156862747}","{'Date': '2019-05', 'Class_1': 164550.36862745098, 'Class_2': 536305.7411764706, 'Class_3': 865440.5686274508, 'Class_4': 495190.0156862745, 'Class_5': 184147.50196078428, 'Class_6': 70355.22352941177, 'Class_7': 2070010.7725490192, 'Class_8': 12027728.905882351, 'Class_9': 5739583.57254902, 'Class_10': 671092.3176470589}","{'Date': '2019-05', 'Class_1': 19889.12941176471, 'Class_2': 5821730.031372552, 'Class_3': 7382876.090196079, 'Class_4': 7579050.741176469, 'Class_5': 1122454.192156863, 'Class_6': 880106.8039215688, 'Class_7': 13629, 'Class_8': 4498, 'Class_9': 167, 'Class_10': 12}"
"{'Date': '2019-06', 'Class_1': 168654.53333333333, 'Class_2': 475521.33725490194, 'Class_3': 676407.1411764706, 'Class_4': 953686.7333333332, 'Class_5': 1538037.0392156867, 'Class_6': 2403380.654901961, 'Class_7': 4462813.678431374, 'Class_8': 9221638.447058825, 'Class_9': 2601059.1803921573, 'Class_10': 339474.8078431373}","{'Date': '2019-06', 'Class_1': 1024992.0823529412, 'Class_2': 16773624.88235294, 'Class_3': 2585236.3960784315, 'Class_4': 1088027.2784313723, 'Class_5': 895147.7411764705, 'Class_6': 340627.8627450981, 'Class_7': 34455.30980392157, 'Class_8': 95994, 'Class_9': 2568, 'Class_10': 0}","{'Date': '2019-06', 'Class_1': 12946, 'Class_2': 283771.8392156863, 'Class_3': 299503.10196078435, 'Class_4': 394298.62352941174, 'Class_5': 625668.874509804, 'Class_6': 892552.337254902, 'Class_7': 1416929.9098039218, 'Class_8': 2694066.505882353, 'Class_9': 7107299.725490196, 'Class_10': 9113636.63529412}","{'Date': '2019-06', 'Class_1': 726, 'Class_2': 856, 'Class_3': 3329, 'Class_4': 9342, 'Class_5': 31318, 'Class_6': 299716.3647058824, 'Class_7': 415281.75294117647, 'Class_8': 1081544.6862745099, 'Class_9': 3677266.3882352943, 'Class_10': 17321293.36078432}","{'Date': '2019-06', 'Class_1': 126776.69411764706, 'Class_2': 236655.0901960784, 'Class_3': 628750.1254901959, 'Class_4': 1048617.7607843135, 'Class_5': 1810291.6039215687, 'Class_6': 3161351.6823529415, 'Class_7': 6602902.850980392, 'Class_8': 9177348.839215687, 'Class_9': 17509.929411764708, 'Class_10': 29357.611764705878}","{'Date': '2019-06', 'Class_1': 61424.75294117647, 'Class_2': 220721.57254901965, 'Class_3': 540437.9607843136, 'Class_4': 562654.305882353, 'Class_5': 183083.68235294116, 'Class_6': 324140.7921568627, 'Class_7': 5025501.996078431, 'Class_8': 12241227.325490193, 'Class_9': 3527659.6431372548, 'Class_10': 153801.52156862745}","{'Date': '2019-06', 'Class_1': 36100.4, 'Class_2': 4581411.082352942, 'Class_3': 8589882.835294116, 'Class_4': 7589294.941176472, 'Class_5': 1431607.156862745, 'Class_6': 593008.1372549019, 'Class_7': 14636, 'Class_8': 4666, 'Class_9': 67, 'Class_10': 0}"
"{'Date': '2019-07', 'Class_1': 335983.2352941177, 'Class_2': 975940.6627450981, 'Class_3': 2043250.7764705883, 'Class_4': 3568446.2941176468, 'Class_5': 3426063.368627451, 'Class_6': 2723993.4901960786, 'Class_7': 3213319.3960784315, 'Class_8': 5534977.898039214, 'Class_9': 1017327.9764705884, 'Class_10': 1118.4549019607844}","{'Date': '2019-07', 'Class_1': 543223.8274509803, 'Class_2': 10456907.015686274, 'Class_3': 4152027.490196079, 'Class_4': 3460675.4862745088, 'Class_5': 3699819.1372549017, 'Class_6': 389809.14117647056, 'Class_7': 57421.45490196078, 'Class_8': 80251, 'Class_9': 287, 'Class_10': 0}","{'Date': '2019-07', 'Class_1': 22937, 'Class_2': 347449.8470588235, 'Class_3': 1182461.992156863, 'Class_4': 2794053.5176470587, 'Class_5': 1976989.7098039214, 'Class_6': 1796453.6352941175, 'Class_7': 2354653.4117647056, 'Class_8': 3282058.882352942, 'Class_9': 4934110.976470589, 'Class_10': 4149252.5803921567}","{'Date': '2019-07', 'Class_1': 646, 'Class_2': 959, 'Class_3': 5791, 'Class_4': 18910, 'Class_5': 63645.30980392157, 'Class_6': 328789.0196078431, 'Class_7': 2565014.9882352944, 'Class_8': 3821143.4000000004, 'Class_9': 5716126.7764705885, 'Class_10': 10319396.05882353}","{'Date': '2019-07', 'Class_1': 149433.65490196078, 'Class_2': 1408444.3490196075, 'Class_3': 3710175.2078431374, 'Class_4': 1828935.031372549, 'Class_5': 2084295.8588235294, 'Class_6': 2315039.078431373, 'Class_7': 2679994.0862745102, 'Class_8': 7499136.976470588, 'Class_9': 328455.3803921569, 'Class_10': 825204.082352941}","{'Date': '2019-07', 'Class_1': 33949.74117647059, 'Class_2': 145003.00784313725, 'Class_3': 534851.4274509804, 'Class_4': 1456205.2509803923, 'Class_5': 3273468.7411764706, 'Class_6': 2656940.9803921566, 'Class_7': 6365284.262745097, 'Class_8': 7927892.329411765, 'Class_9': 440724.8901960784, 'Class_10': 6085.921568627451}","{'Date': '2019-07', 'Class_1': 0, 'Class_2': 1484706.5333333337, 'Class_3': 5417911.494117647, 'Class_4': 8140284.952941179, 'Class_5': 5104908.560784315, 'Class_6': 2668168.031372549, 'Class_7': 18955.980392156864, 'Class_8': 5466, 'Class_9': 20, 'Class_10': 0}"
"{'Date': '2019-08', 'Class_1': 1656750.9176470588, 'Class_2': 2225876.643137255, 'Class_3': 1591276.4941176472, 'Class_4': 1907337.537254902, 'Class_5': 2812761.0078431377, 'Class_6': 3382437.639215686, 'Class_7': 4055075.1529411753, 'Class_8': 4269776.533333333, 'Class_9': 677706.0980392155, 'Class_10': 12935.05882352941}","{'Date': '2019-08', 'Class_1': 38240.921568627455, 'Class_2': 6588177.847058824, 'Class_3': 5597015.392156863, 'Class_4': 3805257.4666666663, 'Class_5': 5932457.999999999, 'Class_6': 503727.67843137257, 'Class_7': 68772.77647058823, 'Class_8': 58074, 'Class_9': 208, 'Class_10': 1}","{'Date': '2019-08', 'Class_1': 10396, 'Class_2': 335625.63921568624, 'Class_3': 2678815.2784313723, 'Class_4': 1962362.7098039216, 'Class_5': 1385105.6549019609, 'Class_6': 2280520.160784314, 'Class_7': 3687166.631372549, 'Class_8': 4639418.470588235, 'Class_9': 4373770.937254902, 'Class_10': 1238751.6}","{'Date': '2019-08', 'Class_1': 659, 'Class_2': 460, 'Class_3': 2265, 'Class_4': 8663, 'Class_5': 42913.172549019604, 'Class_6': 369739.3568627451, 'Class_7': 3819100.9803921576, 'Class_8': 2650658.603921569, 'Class_9': 8482972.592156865, 'Class_10': 7214501.376470587}","{'Date': '2019-08', 'Class_1': 939421.6588235294, 'Class_2': 1730847.3647058825, 'Class_3': 2548150.145098039, 'Class_4': 1110703.8941176473, 'Class_5': 1224193.1529411764, 'Class_6': 1599116.537254902, 'Class_7': 2005705.862745098, 'Class_8': 7134981.482352941, 'Class_9': 823548.2470588236, 'Class_10': 3358878.376470588}","{'Date': '2019-08', 'Class_1': 109855.50196078431, 'Class_2': 488142.5490196079, 'Class_3': 1439017.08627451, 'Class_4': 2264524.137254902, 'Class_5': 1479390.0549019603, 'Class_6': 1711740.419607843, 'Class_7': 5847597.266666668, 'Class_8': 8098280.419607841, 'Class_9': 1129112.2627450982, 'Class_10': 24266.38431372549}","{'Date': '2019-08', 'Class_1': 338, 'Class_2': 1266724.505882353, 'Class_3': 4932019.031372548, 'Class_4': 8741479.992156863, 'Class_5': 3124601.2588235294, 'Class_6': 4471319.780392157, 'Class_7': 51985.51372549021, 'Class_8': 3434, 'Class_9': 31, 'Class_10': 0}"
"{'Date': '2019-09', 'Class_1': 1445784.9843137253, 'Class_2': 1996024.976470588, 'Class_3': 1577158.5333333334, 'Class_4': 2126274.5176470587, 'Class_5': 3045919.1647058823, 'Class_6': 3275972.533333333, 'Class_7': 3361389.8392156865, 'Class_8': 4845267.407843138, 'Class_9': 1148695.1921568625, 'Class_10': 18186.403921568628}","{'Date': '2019-09', 'Class_1': 74859.40784313726, 'Class_2': 11006100.039215682, 'Class_3': 4565546.207843136, 'Class_4': 2291735.411764706, 'Class_5': 4376375.333333334, 'Class_6': 391087.3137254902, 'Class_7': 71347.29019607842, 'Class_8': 60915.549019607846, 'Class_9': 2707, 'Class_10': 0}","{'Date': '2019-09', 'Class_1': 20123, 'Class_2': 294207.7568627451, 'Class_3': 1865296.3490196078, 'Class_4': 1879853.266666667, 'Class_5': 1412433.694117647, 'Class_6': 1559281.0705882355, 'Class_7': 2450733.1647058823, 'Class_8': 4035021.847058824, 'Class_9': 6255048.556862745, 'Class_10': 3068674.8470588233}","{'Date': '2019-09', 'Class_1': 1966, 'Class_2': 2400, 'Class_3': 5970, 'Class_4': 11585.909803921568, 'Class_5': 31635.023529411767, 'Class_6': 343490.1882352941, 'Class_7': 2814606.411764706, 'Class_8': 2662615.68627451, 'Class_9': 6111746.960784313, 'Class_10': 10854657.37254902}","{'Date': '2019-09', 'Class_1': 241958.40392156862, 'Class_2': 1664440.282352941, 'Class_3': 2435549.545098039, 'Class_4': 1517395.4980392156, 'Class_5': 1873489.811764706, 'Class_6': 2506301.258823529, 'Class_7': 2947440.2117647063, 'Class_8': 7442388.996078432, 'Class_9': 600388.1333333333, 'Class_10': 1587881.3960784315}","{'Date': '2019-09', 'Class_1': 268205.50980392157, 'Class_2': 933430.7686274509, 'Class_3': 1951413.062745098, 'Class_4': 1570497.9803921566, 'Class_5': 606935.0431372549, 'Class_6': 1391476.180392157, 'Class_7': 7346986.447058821, 'Class_8': 7722852.141176471, 'Class_9': 1018939.1999999998, 'Class_10': 29933.219607843133}","{'Date': '2019-09', 'Class_1': 16, 'Class_2': 1610028.4000000008, 'Class_3': 4683835.176470589, 'Class_4': 9212187.368627451, 'Class_5': 3751959.6392156864, 'Class_6': 3559295.9921568627, 'Class_7': 17539.976470588233, 'Class_8': 5760, 'Class_9': 51, 'Class_10': 0}"
"{'Date': '2019-10', 'Class_1': 1134151.9490196079, 'Class_2': 1513209.4196078433, 'Class_3': 1687588.8509803922, 'Class_4': 2405695.270588235, 'Class_5': 3853403.2705882345, 'Class_6': 4440941.133333333, 'Class_7': 4299350.788235294, 'Class_8': 2822097.494117647, 'Class_9': 674005.9686274509, 'Class_10': 10229.407843137255}","{'Date': '2019-10', 'Class_1': 1195, 'Class_2': 9156496.929411765, 'Class_3': 6412680.309803921, 'Class_4': 2917824.874509804, 'Class_5': 3839169.745098039, 'Class_6': 426022.67843137257, 'Class_7': 66971.0156862745, 'Class_8': 20054, 'Class_9': 259, 'Class_10': 0}","{'Date': '2019-10', 'Class_1': 8800, 'Class_2': 258396.87058823532, 'Class_3': 1438382.9647058824, 'Class_4': 1533302.4313725494, 'Class_5': 1529088.8274509804, 'Class_6': 2141725.1725490196, 'Class_7': 4181892.7215686277, 'Class_8': 6265288.129411765, 'Class_9': 4638169, 'Class_10': 845627.4352941177}","{'Date': '2019-10', 'Class_1': 328, 'Class_2': 881, 'Class_3': 2735, 'Class_4': 5711, 'Class_5': 20462, 'Class_6': 310915.9333333333, 'Class_7': 2158192.4000000004, 'Class_8': 2784190.0313725485, 'Class_9': 9950485.82745098, 'Class_10': 7606772.360784313}","{'Date': '2019-10', 'Class_1': 164217.4705882353, 'Class_2': 1263885.5529411766, 'Class_3': 2118769.2549019605, 'Class_4': 2412401.168627451, 'Class_5': 4466460.078431372, 'Class_6': 5341331.070588235, 'Class_7': 3812896.5137254903, 'Class_8': 2897023.435294118, 'Class_9': 94350.4156862745, 'Class_10': 263208.27058823535}","{'Date': '2019-10', 'Class_1': 290732.3098039216, 'Class_2': 843298.4352941178, 'Class_3': 1643137.411764706, 'Class_4': 1353819.88627451, 'Class_5': 531085.0627450981, 'Class_6': 1325384.9960784314, 'Class_7': 6660691.788235294, 'Class_8': 7548263.51372549, 'Class_9': 2497996.3529411764, 'Class_10': 146257.79607843136}","{'Date': '2019-10', 'Class_1': 0, 'Class_2': 1862026.3960784313, 'Class_3': 3120278.0588235296, 'Class_4': 11003474.494117647, 'Class_5': 4103979.113725491, 'Class_6': 2726667.207843137, 'Class_7': 20262.282352941176, 'Class_8': 3978, 'Class_9': 0, 'Class_10': 8}"
"{'Date': '2020-03', 'Class_1': 847623.0235294118, 'Class_2': 1963466.4392156864, 'Class_3': 3866514.3725490198, 'Class_4': 4343203.768627452, 'Class_5': 3606500.1803921573, 'Class_6': 2885052.5764705883, 'Class_7': 2459183.043137255, 'Class_8': 1722191.9333333338, 'Class_9': 939210.419607843, 'Class_10': 207727.79607843125}","{'Date': '2020-03', 'Class_1': 19533.090196078432, 'Class_2': 8954049.141176471, 'Class_3': 7859611.1490196055, 'Class_4': 3190663.0039215684, 'Class_5': 2231376.9490196076, 'Class_6': 500382.2313725491, 'Class_7': 46580.98823529412, 'Class_8': 37768, 'Class_9': 709, 'Class_10': 0}","{'Date': '2020-03', 'Class_1': 33006, 'Class_2': 231021.12549019605, 'Class_3': 1090790.6156862746, 'Class_4': 1096702.4588235293, 'Class_5': 2001975.2705882352, 'Class_6': 4779781.509803921, 'Class_7': 5087449.521568628, 'Class_8': 4329081.835294118, 'Class_9': 3446025.8980392152, 'Class_10': 744839.3176470589}","{'Date': '2020-03', 'Class_1': 5085, 'Class_2': 5329, 'Class_3': 11327, 'Class_4': 12830, 'Class_5': 22212.8, 'Class_6': 270919.6509803921, 'Class_7': 1555960.9764705885, 'Class_8': 3609187.9019607846, 'Class_9': 11766529.274509802, 'Class_10': 5581291.949019607}","{'Date': '2020-03', 'Class_1': 370614.8196078431, 'Class_2': 729849.6313725491, 'Class_3': 1695370.384313725, 'Class_4': 4798383.400000001, 'Class_5': 5447765.760784313, 'Class_6': 4176419.8823529407, 'Class_7': 2908667.08627451, 'Class_8': 2208704.172549019, 'Class_9': 102058.77647058826, 'Class_10': 388218.61568627454}","{'Date': '2020-03', 'Class_1': 352684.3960784313, 'Class_2': 381048.82745098026, 'Class_3': 769957.0980392157, 'Class_4': 1224202.8980392157, 'Class_5': 1062129.568627451, 'Class_6': 3120176.5647058827, 'Class_7': 7379631.490196079, 'Class_8': 6548082.847058823, 'Class_9': 1664713.9490196079, 'Class_10': 337993.91372548987}","{'Date': '2020-03', 'Class_1': 365259.20784313715, 'Class_2': 1643063.6470588238, 'Class_3': 1910766.7882352942, 'Class_4': 7603962.129411764, 'Class_5': 5709198.51372549, 'Class_6': 5560590.956862746, 'Class_7': 40807.30980392157, 'Class_8': 6941, 'Class_9': 80, 'Class_10': 4}"
"{'Date': '2020-04', 'Class_1': 1657010.9176470588, 'Class_2': 1050663.4470588234, 'Class_3': 2263716.0588235296, 'Class_4': 3786217.8784313723, 'Class_5': 3960004.2431372553, 'Class_6': 3276832.729411765, 'Class_7': 3020106.749019607, 'Class_8': 2429060.768627451, 'Class_9': 1315724.8509803922, 'Class_10': 81335.90980392156}","{'Date': '2020-04', 'Class_1': 206447.39215686274, 'Class_2': 12080316.819607845, 'Class_3': 5944450.462745099, 'Class_4': 1683262.9843137255, 'Class_5': 2385374.4039215683, 'Class_6': 391875.94901960786, 'Class_7': 19992.698039215687, 'Class_8': 122391.84313725491, 'Class_9': 6561, 'Class_10': 0}","{'Date': '2020-04', 'Class_1': 26564, 'Class_2': 332259.77647058823, 'Class_3': 1478886.0666666671, 'Class_4': 798313.0745098039, 'Class_5': 1082127.6549019606, 'Class_6': 2397649.274509804, 'Class_7': 4643964.180392157, 'Class_8': 4840262.5568627445, 'Class_9': 4802419.7137254905, 'Class_10': 2438227.254901961}","{'Date': '2020-04', 'Class_1': 4598, 'Class_2': 5101, 'Class_3': 8099, 'Class_4': 9937, 'Class_5': 19743, 'Class_6': 421063.21176470583, 'Class_7': 1783649.7999999998, 'Class_8': 1942027.0862745098, 'Class_9': 9853292.588235293, 'Class_10': 8793162.866666667}","{'Date': '2020-04', 'Class_1': 147720.20784313726, 'Class_2': 1401068.9803921566, 'Class_3': 1318168.0509803921, 'Class_4': 3382460.8392156865, 'Class_5': 5648643.28235294, 'Class_6': 4874183.074509803, 'Class_7': 4042217.066666668, 'Class_8': 1972265.6470588234, 'Class_9': 12015.372549019608, 'Class_10': 40212.874509803914}","{'Date': '2020-04', 'Class_1': 610090.8117647059, 'Class_2': 708608.5999999999, 'Class_3': 786042.1490196078, 'Class_4': 823064.3803921569, 'Class_5': 466365.60000000003, 'Class_6': 3207439.643137255, 'Class_7': 7118108.956862745, 'Class_8': 6360547.878431372, 'Class_9': 2717668.1176470593, 'Class_10': 42709.415686274515}","{'Date': '2020-04', 'Class_1': 4954.023529411765, 'Class_2': 2674725.250980393, 'Class_3': 2467235.0823529414, 'Class_4': 7921449.54117647, 'Class_5': 5433162.996078433, 'Class_6': 4289405.423529412, 'Class_7': 42324.23529411765, 'Class_8': 7347, 'Class_9': 66, 'Class_10': 4}"
"{'Date': '2020-05', 'Class_1': 688224.2117647058, 'Class_2': 702207.1647058823, 'Class_3': 624145.4156862744, 'Class_4': 909327.7725490197, 'Class_5': 1458504.4039215683, 'Class_6': 2602097.894117647, 'Class_7': 5287441.450980392, 'Class_8': 6578630.603921567, 'Class_9': 3496601.0901960786, 'Class_10': 493493.54509803915}","{'Date': '2020-05', 'Class_1': 912880.3490196078, 'Class_2': 15092014.34117647, 'Class_3': 3455929.729411765, 'Class_4': 1095610.388235294, 'Class_5': 1782235.6980392155, 'Class_6': 355073.7529411764, 'Class_7': 27148.29411764706, 'Class_8': 113764, 'Class_9': 5930, 'Class_10': 87}","{'Date': '2020-05', 'Class_1': 44055, 'Class_2': 325275.98039215687, 'Class_3': 926202.6196078433, 'Class_4': 599700.0705882354, 'Class_5': 590595.9137254903, 'Class_6': 814892.4352941175, 'Class_7': 1513524.1921568625, 'Class_8': 3841537.85490196, 'Class_9': 7397755.286274509, 'Class_10': 6787134.200000001}","{'Date': '2020-05', 'Class_1': 5530, 'Class_2': 4553, 'Class_3': 10924, 'Class_4': 26468, 'Class_5': 55727, 'Class_6': 332931.5137254902, 'Class_7': 1191718.7333333334, 'Class_8': 1060731.368627451, 'Class_9': 4314620.88627451, 'Class_10': 15837427.050980391}","{'Date': '2020-05', 'Class_1': 137231.4549019608, 'Class_2': 894206.0705882353, 'Class_3': 801252.2235294118, 'Class_4': 1029463.4313725489, 'Class_5': 1827245.6901960783, 'Class_6': 3098533.521568627, 'Class_7': 4751587.996078431, 'Class_8': 9235325.643137258, 'Class_9': 368115.39607843145, 'Class_10': 687872.1411764707}","{'Date': '2020-05', 'Class_1': 152572.29803921568, 'Class_2': 563895.7921568628, 'Class_3': 800812.6470588236, 'Class_4': 655349.0705882353, 'Class_5': 223956.57647058825, 'Class_6': 290251.1333333334, 'Class_7': 4267930.68627451, 'Class_8': 10639361.807843138, 'Class_9': 4630694.99607843, 'Class_10': 615840.5450980392}","{'Date': '2020-05', 'Class_1': 101576.45098039217, 'Class_2': 5893455.137254902, 'Class_3': 6164280.898039216, 'Class_4': 8037577.050980391, 'Class_5': 1267621.3843137256, 'Class_6': 1347452.901960784, 'Class_7': 22008.729411764707, 'Class_8': 6453, 'Class_9': 145, 'Class_10': 71}"
"{'Date': '2020-06', 'Class_1': 201190.52549019607, 'Class_2': 487591.20392156864, 'Class_3': 674497.5647058825, 'Class_4': 872898.3019607842, 'Class_5': 1240774.8470588236, 'Class_6': 2037977.8078431373, 'Class_7': 3935508.2156862733, 'Class_8': 8556561.843137257, 'Class_9': 4028979.5803921567, 'Class_10': 777395.8627450981}","{'Date': '2020-06', 'Class_1': 954733.9803921568, 'Class_2': 16313351.035294116, 'Class_3': 2748385.0392156867, 'Class_4': 1140932.388235294, 'Class_5': 1154754.1647058825, 'Class_6': 363054.01960784313, 'Class_7': 78180.12549019608, 'Class_8': 59401, 'Class_9': 584, 'Class_10': 0}","{'Date': '2020-06', 'Class_1': 22728, 'Class_2': 329900.90980392165, 'Class_3': 318319.38039215683, 'Class_4': 506828.4078431373, 'Class_5': 657833.8078431372, 'Class_6': 830855.5803921567, 'Class_7': 1337667.7843137255, 'Class_8': 2622993.3411764707, 'Class_9': 6650929.980392156, 'Class_10': 9535318.560784314}","{'Date': '2020-06', 'Class_1': 6719, 'Class_2': 1465, 'Class_3': 3600, 'Class_4': 13169, 'Class_5': 57762.49411764706, 'Class_6': 307383.6666666667, 'Class_7': 509924.8313725489, 'Class_8': 1148975.6274509802, 'Class_9': 3458734.498039216, 'Class_10': 17305641.635294113}","{'Date': '2020-06', 'Class_1': 144745.0156862745, 'Class_2': 339273, 'Class_3': 640926.4941176471, 'Class_4': 838891.3333333331, 'Class_5': 1175866.2901960784, 'Class_6': 1921885.576470588, 'Class_7': 3579150.4784313734, 'Class_8': 13681124.81176471, 'Class_9': 192395.6392156863, 'Class_10': 295172.3803921569}","{'Date': '2020-06', 'Class_1': 46861.882352941175, 'Class_2': 170100.7843137255, 'Class_3': 556112.1137254902, 'Class_4': 717433.0862745098, 'Class_5': 257869.74509803925, 'Class_6': 344429.1803921569, 'Class_7': 4058522.6745098038, 'Class_8': 12340576.580392156, 'Class_9': 3720088.5411764705, 'Class_10': 601288.1647058824}","{'Date': '2020-06', 'Class_1': 360532.0392156863, 'Class_2': 6144479.972549021, 'Class_3': 7851325.623529412, 'Class_4': 6458397.545098038, 'Class_5': 1264803.1803921566, 'Class_6': 706595.3921568628, 'Class_7': 20670, 'Class_8': 6332, 'Class_9': 236, 'Class_10': 0}"
"{'Date': '2020-07', 'Class_1': 357548.1450980392, 'Class_2': 587703.5843137255, 'Class_3': 910557.431372549, 'Class_4': 1492276.3647058825, 'Class_5': 2217147.7215686277, 'Class_6': 2988175.968627451, 'Class_7': 4357582.9529411765, 'Class_8': 8198536.023529411, 'Class_9': 1699338.6784313724, 'Class_10': 30915.682352941174}","{'Date': '2020-07', 'Class_1': 716767.4980392157, 'Class_2': 14126728.054901961, 'Class_3': 3306657.8274509804, 'Class_4': 2702894.6117647067, 'Class_5': 1461678.5294117646, 'Class_6': 375417.57647058816, 'Class_7': 23774.70588235294, 'Class_8': 106380.74901960784, 'Class_9': 19483, 'Class_10': 0}","{'Date': '2020-07', 'Class_1': 85345.94901960784, 'Class_2': 306455.2352941176, 'Class_3': 550379.4352941175, 'Class_4': 1058792.843137255, 'Class_5': 1403937.9764705882, 'Class_6': 1607613.3647058827, 'Class_7': 1823459.9137254898, 'Class_8': 2451484.4627450975, 'Class_9': 5460607.28627451, 'Class_10': 8091706.08627451}","{'Date': '2020-07', 'Class_1': 9477, 'Class_2': 11173, 'Class_3': 22409.584313725492, 'Class_4': 48099.850980392155, 'Class_5': 44001.38431372549, 'Class_6': 292855.6196078431, 'Class_7': 981365.9921568625, 'Class_8': 2438248.509803922, 'Class_9': 4496951.517647058, 'Class_10': 14495200.094117649}","{'Date': '2020-07', 'Class_1': 96977.76862745099, 'Class_2': 839781.7058823529, 'Class_3': 1720881.7960784317, 'Class_4': 1680480.760784314, 'Class_5': 1623820.8470588233, 'Class_6': 1906587.925490196, 'Class_7': 2613450.909803922, 'Class_8': 10833508.729411764, 'Class_9': 586700.1019607843, 'Class_10': 932517.9843137255}","{'Date': '2020-07', 'Class_1': 61428.99607843138, 'Class_2': 116558.20392156862, 'Class_3': 343413.27843137254, 'Class_4': 957807.1137254902, 'Class_5': 1438984.8509803922, 'Class_6': 1160586.474509804, 'Class_7': 6947284.3176470585, 'Class_8': 11161971.615686273, 'Class_9': 640450.9333333333, 'Class_10': 11280.76862745098}","{'Date': '2020-07', 'Class_1': 337, 'Class_2': 2259266.88627451, 'Class_3': 7903878.341176472, 'Class_4': 9107206.690196076, 'Class_5': 2132872.811764706, 'Class_6': 1399140.976470588, 'Class_7': 28997.84705882353, 'Class_8': 7834, 'Class_9': 214, 'Class_10': 18}"
"{'Date': '2020-08', 'Class_1': 2043243.4745098043, 'Class_2': 1902840.2901960786, 'Class_3': 1489497.5176470592, 'Class_4': 1502297.980392157, 'Class_5': 1885757.1647058818, 'Class_6': 2411140.643137255, 'Class_7': 3314468.6666666665, 'Class_8': 6460924.301960784, 'Class_9': 1816027.0823529412, 'Class_10': 14476.431372549017}","{'Date': '2020-08', 'Class_1': 1643527.2980392152, 'Class_2': 12756542.376470588, 'Class_3': 2004178.9803921573, 'Class_4': 1823760.854901961, 'Class_5': 4105215.580392157, 'Class_6': 360610.03921568627, 'Class_7': 24239.066666666666, 'Class_8': 93115.3568627451, 'Class_9': 29484, 'Class_10': 0}","{'Date': '2020-08', 'Class_1': 59913, 'Class_2': 333494.63921568624, 'Class_3': 2249705.9176470595, 'Class_4': 1762448.7098039216, 'Class_5': 1094495.717647059, 'Class_6': 1076901.4078431372, 'Class_7': 1346480.7215686273, 'Class_8': 1988209.0705882353, 'Class_9': 4162213.858823529, 'Class_10': 8766810.509803923}","{'Date': '2020-08', 'Class_1': 2265, 'Class_2': 4464, 'Class_3': 14552, 'Class_4': 45567, 'Class_5': 64084.53725490196, 'Class_6': 316158.40392156865, 'Class_7': 3284541.298039215, 'Class_8': 2065193.0078431375, 'Class_9': 3343819.3882352947, 'Class_10': 13700028.917647062}","{'Date': '2020-08', 'Class_1': 56287.560784313726, 'Class_2': 2776592.898039216, 'Class_3': 2021647.88627451, 'Class_4': 1272694.062745098, 'Class_5': 1621730.4431372546, 'Class_6': 2306991.996078431, 'Class_7': 3677767.3921568627, 'Class_8': 8981458.09019608, 'Class_9': 57969.03529411764, 'Class_10': 66283.92156862745}","{'Date': '2020-08', 'Class_1': 103203.27843137254, 'Class_2': 292092.85882352944, 'Class_3': 886716.525490196, 'Class_4': 1468120.5411764707, 'Class_5': 1448716.1254901963, 'Class_6': 2780253.8470588233, 'Class_7': 8402938.611764707, 'Class_8': 7102173.862745098, 'Class_9': 344781.00784313737, 'Class_10': 11672.894117647058}","{'Date': '2020-08', 'Class_1': 24, 'Class_2': 1918118.8705882353, 'Class_3': 5799106.647058824, 'Class_4': 7724570.278431374, 'Class_5': 2503502.0666666664, 'Class_6': 4787361.894117646, 'Class_7': 99100.79607843136, 'Class_8': 8761, 'Class_9': 128, 'Class_10': 0}"
