NDWI_I,NDWI_II,NDVI,MSAVI2,EVI,NMDI,MSI
"{'Date': '2019-03-15', 'Class_1': 69, 'Class_2': 312.7803921568627, 'Class_3': 525.8078431372548, 'Class_4': 405.75294117647064, 'Class_5': 308.7607843137254, 'Class_6': 251.91372549019607, 'Class_7': 173.87450980392154, 'Class_8': 97.47450980392156, 'Class_9': 48.35686274509803, 'Class_10': 28.882352941176475}","{'Date': '2019-03-15', 'Class_1': 2, 'Class_2': 388.6745098039216, 'Class_3': 563.5450980392156, 'Class_4': 598.4235294117647, 'Class_5': 581.1019607843139, 'Class_6': 75.95294117647059, 'Class_7': 7.905882352941177, 'Class_8': 5, 'Class_9': 0, 'Class_10': 0}","{'Date': '2019-03-15', 'Class_1': 6, 'Class_2': 33.90588235294118, 'Class_3': 126.8156862745098, 'Class_4': 241.76470588235293, 'Class_5': 480.23137254901974, 'Class_6': 475.49411764705866, 'Class_7': 366.80784313725485, 'Class_8': 278.1372549019608, 'Class_9': 177.07450980392156, 'Class_10': 36.372549019607845}","{'Date': '2019-03-15', 'Class_1': 1, 'Class_2': 2, 'Class_3': 3, 'Class_4': 0, 'Class_5': 4.905882352941177, 'Class_6': 34, 'Class_7': 219.27450980392155, 'Class_8': 765.2470588235292, 'Class_9': 909.1254901960787, 'Class_10': 284.0509803921569}","{'Date': '2019-03-15', 'Class_1': 20, 'Class_2': 1, 'Class_3': 5, 'Class_4': 18.905882352941177, 'Class_5': 36.89019607843137, 'Class_6': 30.67843137254902, 'Class_7': 41.831372549019605, 'Class_8': 52.470588235294116, 'Class_9': 55.62352941176471, 'Class_10': 185.44313725490196}","{'Date': '2019-03-15', 'Class_1': 499.4627450980393, 'Class_2': 180.00392156862745, 'Class_3': 111.75294117647057, 'Class_4': 63.23137254901961, 'Class_5': 85.27058823529413, 'Class_6': 258.9921568627451, 'Class_7': 302.9647058823529, 'Class_8': 340.50196078431367, 'Class_9': 204.28627450980392, 'Class_10': 143.2470588235294}","{'Date': '2019-03-15', 'Class_1': 33.63137254901961, 'Class_2': 96.73725490196078, 'Class_3': 124.72941176470589, 'Class_4': 701.7098039215683, 'Class_5': 600.5882352941178, 'Class_6': 661.2078431372548, 'Class_7': 3, 'Class_8': 0, 'Class_9': 1, 'Class_10': 0}"
"{'Date': '2019-03-22', 'Class_1': 135.8823529411765, 'Class_2': 332.20392156862744, 'Class_3': 419.0196078431372, 'Class_4': 343.8235294117647, 'Class_5': 274.50588235294117, 'Class_6': 236.5882352941176, 'Class_7': 232.81960784313728, 'Class_8': 153.63529411764705, 'Class_9': 58.929411764705875, 'Class_10': 43.04705882352941}","{'Date': '2019-03-22', 'Class_1': 3, 'Class_2': 595.9568627450979, 'Class_3': 671.0666666666665, 'Class_4': 546.2156862745098, 'Class_5': 316.12549019607843, 'Class_6': 78.1843137254902, 'Class_7': 9.905882352941177, 'Class_8': 9, 'Class_9': 1, 'Class_10': 0}","{'Date': '2019-03-22', 'Class_1': 10, 'Class_2': 42.90588235294118, 'Class_3': 145.09411764705882, 'Class_4': 117.59607843137256, 'Class_5': 314.8705882352941, 'Class_6': 494.6627450980392, 'Class_7': 379.4039215686274, 'Class_8': 355.8235294117647, 'Class_9': 295.478431372549, 'Class_10': 74.61960784313726}","{'Date': '2019-03-22', 'Class_1': 0, 'Class_2': 1, 'Class_3': 3, 'Class_4': 5, 'Class_5': 6.905882352941177, 'Class_6': 49.92156862745098, 'Class_7': 181.5686274509804, 'Class_8': 531.4078431372549, 'Class_9': 973.0431372549018, 'Class_10': 477.6078431372549}","{'Date': '2019-03-22', 'Class_1': 9, 'Class_2': 4, 'Class_3': 17.96470588235294, 'Class_4': 45.984313725490196, 'Class_5': 47.89803921568627, 'Class_6': 38.96862745098039, 'Class_7': 38.92549019607843, 'Class_8': 57.25098039215686, 'Class_9': 96.0470588235294, 'Class_10': 267.63137254901955}","{'Date': '2019-03-22', 'Class_1': 247.42352941176472, 'Class_2': 85.89019607843137, 'Class_3': 84.9607843137255, 'Class_4': 195.21568627450984, 'Class_5': 328.9686274509803, 'Class_6': 320.4431372549019, 'Class_7': 380.3450980392157, 'Class_8': 322.3529411764706, 'Class_9': 162.19607843137254, 'Class_10': 71.75294117647056}","{'Date': '2019-03-22', 'Class_1': 33.70196078431373, 'Class_2': 114.76470588235294, 'Class_3': 151.03529411764708, 'Class_4': 652.9529411764702, 'Class_5': 460.63921568627444, 'Class_6': 808.3607843137255, 'Class_7': 9, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-03-29', 'Class_1': 148.3686274509804, 'Class_2': 222.4705882352941, 'Class_3': 363.97254901960775, 'Class_4': 365.83529411764704, 'Class_5': 280.89019607843136, 'Class_6': 292.4313725490195, 'Class_7': 259.18039215686275, 'Class_8': 183.96470588235294, 'Class_9': 83.95686274509805, 'Class_10': 45.81960784313725}","{'Date': '2019-03-29', 'Class_1': 13, 'Class_2': 1019.7333333333332, 'Class_3': 661.141176470588, 'Class_4': 252.9098039215686, 'Class_5': 234.6549019607843, 'Class_6': 50.50980392156863, 'Class_7': 9.941176470588236, 'Class_8': 4, 'Class_9': 1, 'Class_10': 0}","{'Date': '2019-03-29', 'Class_1': 6, 'Class_2': 33.90588235294118, 'Class_3': 121.39999999999999, 'Class_4': 98.63921568627451, 'Class_5': 163.93725490196078, 'Class_6': 381.5764705882353, 'Class_7': 406.46666666666664, 'Class_8': 387.1686274509803, 'Class_9': 402.0313725490196, 'Class_10': 245.76470588235298}","{'Date': '2019-03-29', 'Class_1': 1, 'Class_2': 1, 'Class_3': 0, 'Class_4': 4, 'Class_5': 6.9411764705882355, 'Class_6': 35.964705882352945, 'Class_7': 167.3843137254902, 'Class_8': 286.09803921568624, 'Class_9': 958.8705882352938, 'Class_10': 785.6313725490195}","{'Date': '2019-03-29', 'Class_1': 4.964705882352941, 'Class_2': 1, 'Class_3': 3, 'Class_4': 57.462745098039214, 'Class_5': 53.831372549019605, 'Class_6': 43.54509803921569, 'Class_7': 29.48627450980392, 'Class_8': 45.92156862745098, 'Class_9': 60.94117647058823, 'Class_10': 251.90196078431376}","{'Date': '2019-03-29', 'Class_1': 248.0549019607843, 'Class_2': 31, 'Class_3': 41.92156862745098, 'Class_4': 119.61176470588236, 'Class_5': 287.09803921568636, 'Class_6': 340.4745098039215, 'Class_7': 358.1647058823529, 'Class_8': 468.6235294117647, 'Class_9': 203.85098039215686, 'Class_10': 109.18431372549018}","{'Date': '2019-03-29', 'Class_1': 34.109803921568634, 'Class_2': 146.55686274509804, 'Class_3': 204.43529411764706, 'Class_4': 697.0313725490191, 'Class_5': 498.7333333333333, 'Class_6': 656.0235294117648, 'Class_7': 10, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-04-05', 'Class_1': 169.9843137254902, 'Class_2': 149.44313725490196, 'Class_3': 271.9725490196078, 'Class_4': 350.10196078431363, 'Class_5': 303.9490196078431, 'Class_6': 295.8509803921568, 'Class_7': 291.72941176470584, 'Class_8': 195.03921568627453, 'Class_9': 113.29411764705884, 'Class_10': 34.64705882352941}","{'Date': '2019-04-05', 'Class_1': 4, 'Class_2': 756.6980392156861, 'Class_3': 655.549019607843, 'Class_4': 361.6823529411764, 'Class_5': 319.51764705882346, 'Class_6': 64.56470588235294, 'Class_7': 7, 'Class_8': 7, 'Class_9': 0, 'Class_10': 0}","{'Date': '2019-04-05', 'Class_1': 4, 'Class_2': 38.90588235294118, 'Class_3': 148.4, 'Class_4': 94.31372549019608, 'Class_5': 144.18039215686272, 'Class_6': 357.756862745098, 'Class_7': 397.8352941176469, 'Class_8': 437.39607843137253, 'Class_9': 350.71764705882356, 'Class_10': 202.50588235294117}","{'Date': '2019-04-05', 'Class_1': 0, 'Class_2': 0, 'Class_3': 2, 'Class_4': 4, 'Class_5': 6, 'Class_6': 43.90588235294118, 'Class_7': 187.3294117647059, 'Class_8': 279.0941176470588, 'Class_9': 953.8431372549018, 'Class_10': 699.8392156862743}","{'Date': '2019-04-05', 'Class_1': 11.600000000000001, 'Class_2': 6, 'Class_3': 5, 'Class_4': 55.443137254901956, 'Class_5': 47.92549019607843, 'Class_6': 32.92941176470588, 'Class_7': 18.48627450980392, 'Class_8': 19.968627450980392, 'Class_9': 15, 'Class_10': 58.52156862745098}","{'Date': '2019-04-05', 'Class_1': 247.9176470588235, 'Class_2': 42, 'Class_3': 27.50588235294118, 'Class_4': 63.49803921568627, 'Class_5': 217.90980392156865, 'Class_6': 324.8078431372548, 'Class_7': 326.82352941176464, 'Class_8': 428.9529411764707, 'Class_9': 261.8901960784314, 'Class_10': 151.32941176470587}","{'Date': '2019-04-05', 'Class_1': 23.156862745098042, 'Class_2': 197.44313725490193, 'Class_3': 220.25490196078428, 'Class_4': 733.0117647058818, 'Class_5': 490.1333333333332, 'Class_6': 506.01176470588234, 'Class_7': 6, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-04-12', 'Class_1': 194.9607843137255, 'Class_2': 141.59215686274507, 'Class_3': 253.75686274509806, 'Class_4': 311.97254901960775, 'Class_5': 327.6666666666666, 'Class_6': 298.8, 'Class_7': 294.8470588235293, 'Class_8': 232.478431372549, 'Class_9': 148.6235294117647, 'Class_10': 42.1921568627451}","{'Date': '2019-04-12', 'Class_1': 80.54117647058824, 'Class_2': 1267.0352941176473, 'Class_3': 464.07843137254895, 'Class_4': 133.4313725490196, 'Class_5': 254.83921568627449, 'Class_6': 34.964705882352945, 'Class_7': 6, 'Class_8': 5, 'Class_9': 1, 'Class_10': 0}","{'Date': '2019-04-12', 'Class_1': 4, 'Class_2': 26.96470588235294, 'Class_3': 155.89803921568625, 'Class_4': 85.43529411764706, 'Class_5': 89.75294117647059, 'Class_6': 211.98823529411766, 'Class_7': 364.9019607843137, 'Class_8': 424.7960784313725, 'Class_9': 503, 'Class_10': 380.15294117647056}","{'Date': '2019-04-12', 'Class_1': 0, 'Class_2': 0, 'Class_3': 1, 'Class_4': 3, 'Class_5': 6, 'Class_6': 30.96470588235294, 'Class_7': 189.3843137254902, 'Class_8': 174.45098039215685, 'Class_9': 818.807843137255, 'Class_10': 1022.2823529411761}","{'Date': '2019-04-12', 'Class_1': 4, 'Class_2': 7, 'Class_3': 6, 'Class_4': 58.48627450980392, 'Class_5': 68.86666666666666, 'Class_6': 31, 'Class_7': 26.5921568627451, 'Class_8': 22.396078431372548, 'Class_9': 31.850980392156863, 'Class_10': 67.8549019607843}","{'Date': '2019-04-12', 'Class_1': 214.88235294117644, 'Class_2': 15.850980392156863, 'Class_3': 12.941176470588236, 'Class_4': 46.16470588235294, 'Class_5': 227.62745098039215, 'Class_6': 347.43529411764695, 'Class_7': 333.2196078431372, 'Class_8': 381.1647058823529, 'Class_9': 332.156862745098, 'Class_10': 227.07058823529414}","{'Date': '2019-04-12', 'Class_1': 14.764705882352942, 'Class_2': 270.68627450980387, 'Class_3': 252.12549019607843, 'Class_4': 750.9098039215681, 'Class_5': 451.79999999999995, 'Class_6': 504.6039215686274, 'Class_7': 2, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-04-19', 'Class_1': 166.42352941176472, 'Class_2': 90.03529411764706, 'Class_3': 148.98823529411763, 'Class_4': 277.9372549019607, 'Class_5': 371.8509803921568, 'Class_6': 327.19999999999993, 'Class_7': 362.76862745098043, 'Class_8': 271.2549019607843, 'Class_9': 185.41960784313721, 'Class_10': 45.01176470588235}","{'Date': '2019-04-19', 'Class_1': 98.16078431372549, 'Class_2': 1292.203921568628, 'Class_3': 422.2666666666666, 'Class_4': 137.75294117647056, 'Class_5': 234.54117647058823, 'Class_6': 49.96470588235294, 'Class_7': 3, 'Class_8': 8, 'Class_9': 1, 'Class_10': 0}","{'Date': '2019-04-19', 'Class_1': 6, 'Class_2': 35.964705882352945, 'Class_3': 146.83137254901962, 'Class_4': 80.51764705882353, 'Class_5': 70.65490196078431, 'Class_6': 139.71372549019608, 'Class_7': 302.34901960784305, 'Class_8': 466.8549019607843, 'Class_9': 579.2705882352938, 'Class_10': 418.7333333333333}","{'Date': '2019-04-19', 'Class_1': 0, 'Class_2': 1, 'Class_3': 0, 'Class_4': 6, 'Class_5': 4, 'Class_6': 43.964705882352945, 'Class_7': 182.8470588235294, 'Class_8': 124.00392156862746, 'Class_9': 728.8196078431372, 'Class_10': 1156.2549019607848}","{'Date': '2019-04-19', 'Class_1': 1, 'Class_2': 4, 'Class_3': 20, 'Class_4': 67.86274509803921, 'Class_5': 56.95294117647059, 'Class_6': 37, 'Class_7': 29.019607843137255, 'Class_8': 12, 'Class_9': 20.50588235294118, 'Class_10': 70.3921568627451}","{'Date': '2019-04-19', 'Class_1': 210.27450980392155, 'Class_2': 11.862745098039216, 'Class_3': 13, 'Class_4': 27.949019607843137, 'Class_5': 183.32941176470587, 'Class_6': 372.08627450980384, 'Class_7': 367.1725490196078, 'Class_8': 340.7568627450981, 'Class_9': 349.41568627450977, 'Class_10': 277.21176470588233}","{'Date': '2019-04-19', 'Class_1': 11.780392156862746, 'Class_2': 324.3725490196078, 'Class_3': 279.43137254901956, 'Class_4': 844.9529411764701, 'Class_5': 446.52549019607835, 'Class_6': 336.82745098039214, 'Class_7': 3, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-05-24', 'Class_1': 27.95686274509804, 'Class_2': 68.27843137254902, 'Class_3': 57.5921568627451, 'Class_4': 86.00392156862745, 'Class_5': 125.27058823529413, 'Class_6': 233.3764705882353, 'Class_7': 656.0980392156861, 'Class_8': 686.0588235294118, 'Class_9': 284.7450980392157, 'Class_10': 16}","{'Date': '2019-05-24', 'Class_1': 65.66274509803921, 'Class_2': 1348.8980392156866, 'Class_3': 483.41176470588226, 'Class_4': 121.3764705882353, 'Class_5': 184.03137254901964, 'Class_6': 33, 'Class_7': 2, 'Class_8': 3, 'Class_9': 0, 'Class_10': 0}","{'Date': '2019-05-24', 'Class_1': 1, 'Class_2': 14, 'Class_3': 64.95686274509804, 'Class_4': 84.23137254901961, 'Class_5': 56.89803921568627, 'Class_6': 79.41960784313726, 'Class_7': 170.2470588235294, 'Class_8': 491.03137254901935, 'Class_9': 801.7411764705881, 'Class_10': 477.8549019607842}","{'Date': '2019-05-24', 'Class_1': 0, 'Class_2': 1, 'Class_3': 0, 'Class_4': 0, 'Class_5': 2, 'Class_6': 16, 'Class_7': 110.30980392156862, 'Class_8': 116.26274509803922, 'Class_9': 506.1372549019607, 'Class_10': 1489.6705882352946}","{'Date': '2019-05-24', 'Class_1': 2, 'Class_2': 1, 'Class_3': 3, 'Class_4': 15, 'Class_5': 24, 'Class_6': 25.341176470588234, 'Class_7': 22.984313725490196, 'Class_8': 18.894117647058824, 'Class_9': 9, 'Class_10': 36.12941176470588}","{'Date': '2019-05-24', 'Class_1': 194.1450980392157, 'Class_2': 11, 'Class_3': 5.9411764705882355, 'Class_4': 5, 'Class_5': 4, 'Class_6': 12.933333333333334, 'Class_7': 97.71764705882352, 'Class_8': 528.6196078431371, 'Class_9': 723.8, 'Class_10': 653.2235294117647}","{'Date': '2019-05-24', 'Class_1': 1, 'Class_2': 615.8039215686273, 'Class_3': 764.6980392156864, 'Class_4': 673.5137254901958, 'Class_5': 97.5921568627451, 'Class_6': 87.77254901960784, 'Class_7': 1, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-05-31', 'Class_1': 92.23529411764706, 'Class_2': 50.5921568627451, 'Class_3': 51.58039215686274, 'Class_4': 84.3843137254902, 'Class_5': 120.8, 'Class_6': 138.3372549019608, 'Class_7': 281.8588235294118, 'Class_8': 772.972549019608, 'Class_9': 485.87058823529406, 'Class_10': 168.25882352941176}","{'Date': '2019-05-31', 'Class_1': 263.1372549019608, 'Class_2': 1541.4705882352948, 'Class_3': 161.07450980392156, 'Class_4': 86.9843137254902, 'Class_5': 143.22352941176473, 'Class_6': 38, 'Class_7': 3, 'Class_8': 9, 'Class_9': 1, 'Class_10': 0}","{'Date': '2019-05-31', 'Class_1': 3, 'Class_2': 30, 'Class_3': 67.92156862745098, 'Class_4': 63.345098039215685, 'Class_5': 46.94117647058823, 'Class_6': 60.909803921568624, 'Class_7': 86.8392156862745, 'Class_8': 152.74117647058824, 'Class_9': 435.18431372549014, 'Class_10': 1300.0078431372556}","{'Date': '2019-05-31', 'Class_1': 1, 'Class_2': 0, 'Class_3': 0, 'Class_4': 2, 'Class_5': 5, 'Class_6': 28, 'Class_7': 97.76470588235294, 'Class_8': 92.44313725490196, 'Class_9': 217.2078431372549, 'Class_10': 1803.474509803923}","{'Date': '2019-05-31', 'Class_1': 6, 'Class_2': 4, 'Class_3': 7, 'Class_4': 25, 'Class_5': 30, 'Class_6': 31.341176470588234, 'Class_7': 20.894117647058824, 'Class_8': 14.470588235294118, 'Class_9': 14, 'Class_10': 27.11764705882353}","{'Date': '2019-05-31', 'Class_1': 163.2078431372549, 'Class_2': 7, 'Class_3': 8, 'Class_4': 6, 'Class_5': 30.941176470588236, 'Class_6': 80.90980392156862, 'Class_7': 356.2313725490195, 'Class_8': 736.1803921568628, 'Class_9': 312.27058823529416, 'Class_10': 516.149019607843}","{'Date': '2019-05-31', 'Class_1': 58.576470588235296, 'Class_2': 672.305882352941, 'Class_3': 718.2509803921569, 'Class_4': 537.9529411764705, 'Class_5': 119.9764705882353, 'Class_6': 137.82745098039217, 'Class_7': 2, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-06-14', 'Class_1': 19, 'Class_2': 55.92156862745098, 'Class_3': 67.48627450980392, 'Class_4': 84.4078431372549, 'Class_5': 143.60784313725492, 'Class_6': 217.43137254901958, 'Class_7': 453.0470588235295, 'Class_8': 867.8627450980393, 'Class_9': 276.5882352941177, 'Class_10': 35.66274509803922}","{'Date': '2019-06-14', 'Class_1': 149.61176470588234, 'Class_2': 1545.7882352941187, 'Class_3': 270.35686274509806, 'Class_4': 108.46666666666667, 'Class_5': 103.7921568627451, 'Class_6': 35, 'Class_7': 4, 'Class_8': 2, 'Class_9': 1, 'Class_10': 1}","{'Date': '2019-06-14', 'Class_1': 2, 'Class_2': 23, 'Class_3': 36, 'Class_4': 40.4078431372549, 'Class_5': 61.84705882352941, 'Class_6': 95.48627450980392, 'Class_7': 155.5137254901961, 'Class_8': 258.72156862745095, 'Class_9': 718.9607843137253, 'Class_10': 829.0784313725492}","{'Date': '2019-06-14', 'Class_1': 0, 'Class_2': 0, 'Class_3': 0, 'Class_4': 0, 'Class_5': 1, 'Class_6': 26, 'Class_7': 47.48627450980392, 'Class_8': 107.25490196078432, 'Class_9': 386.91372549019604, 'Class_10': 1650.3607843137268}","{'Date': '2019-06-14', 'Class_1': 7, 'Class_2': 1, 'Class_3': 5, 'Class_4': 5, 'Class_5': 15, 'Class_6': 16, 'Class_7': 11, 'Class_8': 21.92156862745098, 'Class_9': 20.984313725490196, 'Class_10': 47.92156862745098}","{'Date': '2019-06-14', 'Class_1': 144.2549019607843, 'Class_2': 9, 'Class_3': 3, 'Class_4': 3, 'Class_5': 13.51764705882353, 'Class_6': 50.7764705882353, 'Class_7': 215.10196078431372, 'Class_8': 747.192156862745, 'Class_9': 560.7450980392156, 'Class_10': 467.4274509803921}","{'Date': '2019-06-14', 'Class_1': 8, 'Class_2': 518.3450980392156, 'Class_3': 855.9450980392157, 'Class_4': 643.3450980392156, 'Class_5': 129.45882352941175, 'Class_6': 64.92156862745098, 'Class_7': 0, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-06-21', 'Class_1': 16, 'Class_2': 37.95294117647059, 'Class_3': 71.24705882352941, 'Class_4': 128.7098039215686, 'Class_5': 209.39999999999998, 'Class_6': 299.7607843137254, 'Class_7': 526.8745098039217, 'Class_8': 833.9333333333333, 'Class_9': 120.01176470588234, 'Class_10': 3}","{'Date': '2019-06-21', 'Class_1': 83.58039215686274, 'Class_2': 1161.0352941176475, 'Class_3': 600.1490196078429, 'Class_4': 258.2705882352941, 'Class_5': 92.85490196078432, 'Class_6': 49, 'Class_7': 0, 'Class_8': 0, 'Class_9': 1, 'Class_10': 1}","{'Date': '2019-06-21', 'Class_1': 2, 'Class_2': 14, 'Class_3': 41.96862745098039, 'Class_4': 50.015686274509804, 'Class_5': 107.34901960784313, 'Class_6': 166.1686274509804, 'Class_7': 259.6117647058824, 'Class_8': 549.0392156862744, 'Class_9': 591.2392156862743, 'Class_10': 465.4980392156862}","{'Date': '2019-06-21', 'Class_1': 0, 'Class_2': 1, 'Class_3': 0, 'Class_4': 0, 'Class_5': 1, 'Class_6': 25, 'Class_7': 49.96862745098039, 'Class_8': 177.35686274509806, 'Class_9': 736.0156862745096, 'Class_10': 1255.5490196078435}","{'Date': '2019-06-21', 'Class_1': 10, 'Class_2': 1, 'Class_3': 3, 'Class_4': 4, 'Class_5': 9, 'Class_6': 14, 'Class_7': 24.968627450980392, 'Class_8': 25.984313725490196, 'Class_9': 24, 'Class_10': 63.64705882352941}","{'Date': '2019-06-21', 'Class_1': 181.8235294117647, 'Class_2': 14.509803921568627, 'Class_3': 9, 'Class_4': 27.19607843137255, 'Class_5': 47.98039215686275, 'Class_6': 91.60392156862744, 'Class_7': 270.6549019607843, 'Class_8': 590.7882352941176, 'Class_9': 586.3882352941177, 'Class_10': 423.9450980392157}","{'Date': '2019-06-21', 'Class_1': 0, 'Class_2': 345.80784313725485, 'Class_3': 866.1254901960785, 'Class_4': 803.0196078431369, 'Class_5': 148.30588235294118, 'Class_6': 81.63137254901962, 'Class_7': 1, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-06-28', 'Class_1': 24, 'Class_2': 45.72941176470589, 'Class_3': 86.01960784313725, 'Class_4': 187.1058823529412, 'Class_5': 263.2549019607843, 'Class_6': 315.04705882352937, 'Class_7': 403.26274509803926, 'Class_8': 751.9921568627449, 'Class_9': 170.47843137254898, 'Class_10': 0}","{'Date': '2019-06-28', 'Class_1': 178.01960784313727, 'Class_2': 1214.6627450980395, 'Class_3': 464.92941176470583, 'Class_4': 260.1686274509804, 'Class_5': 75.56470588235294, 'Class_6': 41.54509803921569, 'Class_7': 6, 'Class_8': 6, 'Class_9': 0, 'Class_10': 0}","{'Date': '2019-06-28', 'Class_1': 2, 'Class_2': 34, 'Class_3': 36, 'Class_4': 100.1843137254902, 'Class_5': 133.54509803921567, 'Class_6': 235.25098039215683, 'Class_7': 256.34509803921566, 'Class_8': 287.2196078431372, 'Class_9': 424.81568627450986, 'Class_10': 737.5294117647061}","{'Date': '2019-06-28', 'Class_1': 0, 'Class_2': 0, 'Class_3': 1, 'Class_4': 1, 'Class_5': 2, 'Class_6': 36, 'Class_7': 67.72941176470587, 'Class_8': 252.72549019607845, 'Class_9': 643.8705882352937, 'Class_10': 1242.564705882353}","{'Date': '2019-06-28', 'Class_1': 9, 'Class_2': 1, 'Class_3': 8, 'Class_4': 13, 'Class_5': 40.72941176470589, 'Class_6': 58.27450980392157, 'Class_7': 51.4078431372549, 'Class_8': 39.68627450980392, 'Class_9': 55.48627450980392, 'Class_10': 152.30588235294115}","{'Date': '2019-06-28', 'Class_1': 127.92549019607844, 'Class_2': 71.16862745098038, 'Class_3': 54.258823529411764, 'Class_4': 104.47843137254903, 'Class_5': 97.58823529411764, 'Class_6': 161.34901960784313, 'Class_7': 404.8313725490196, 'Class_8': 766.6627450980392, 'Class_9': 365.164705882353, 'Class_10': 88.4627450980392}","{'Date': '2019-06-28', 'Class_1': 0, 'Class_2': 252.63921568627447, 'Class_3': 735.4980392156859, 'Class_4': 869.6823529411764, 'Class_5': 246.67843137254906, 'Class_6': 142.39215686274508, 'Class_7': 0, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2019-07-19', 'Class_1': 54.333333333333336, 'Class_2': 150.87843137254904, 'Class_3': 312.21176470588233, 'Class_4': 302.97254901960787, 'Class_5': 252.07450980392156, 'Class_6': 260.91764705882355, 'Class_7': 392.8196078431373, 'Class_8': 470.31372549019596, 'Class_9': 49.368627450980384, 'Class_10': 0}","{'Date': '2019-07-19', 'Class_1': 50.1764705882353, 'Class_2': 1027.8901960784312, 'Class_3': 360.85490196078433, 'Class_4': 264.8666666666666, 'Class_5': 490.6156862745097, 'Class_6': 45.48627450980392, 'Class_7': 5, 'Class_8': 1, 'Class_9': 0, 'Class_10': 0}","{'Date': '2019-07-19', 'Class_1': 1, 'Class_2': 24, 'Class_3': 192.47058823529414, 'Class_4': 338.4823529411765, 'Class_5': 133.42745098039217, 'Class_6': 133.42352941176472, 'Class_7': 222.3686274509804, 'Class_8': 327.035294117647, 'Class_9': 510.4117647058824, 'Class_10': 363.2705882352941}","{'Date': '2019-07-19', 'Class_1': 0, 'Class_2': 0, 'Class_3': 0, 'Class_4': 1, 'Class_5': 2, 'Class_6': 28, 'Class_7': 411.21568627450966, 'Class_8': 273.7333333333334, 'Class_9': 533.8196078431372, 'Class_10': 996.1215686274509}","{'Date': '2019-07-19', 'Class_1': 10, 'Class_2': 0, 'Class_3': 6, 'Class_4': 52.29803921568627, 'Class_5': 201.32549019607842, 'Class_6': 147.1333333333333, 'Class_7': 78.18039215686274, 'Class_8': 42.294117647058826, 'Class_9': 38.36862745098039, 'Class_10': 68.73333333333333}","{'Date': '2019-07-19', 'Class_1': 216.40784313725493, 'Class_2': 106.81176470588235, 'Class_3': 185.50980392156862, 'Class_4': 178.8, 'Class_5': 172.41176470588235, 'Class_6': 198.72549019607843, 'Class_7': 382.0313725490195, 'Class_8': 553.0823529411764, 'Class_9': 199.51372549019607, 'Class_10': 48.59607843137255}","{'Date': '2019-07-19', 'Class_1': 0, 'Class_2': 90.65490196078431, 'Class_3': 504.49803921568616, 'Class_4': 772.6352941176468, 'Class_5': 428.07450980392156, 'Class_6': 448.02745098039213, 'Class_7': 2, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
