NDWI_I,NDWI_II,NDVI,MSAVI2,EVI,NMDI,MSI
"{'Date': '2018-08-23', 'Class_1': 5637254.615686275, 'Class_2': 2412283.811764706, 'Class_3': 2321212.823529412, 'Class_4': 2000832.5019607842, 'Class_5': 1610051.8666666667, 'Class_6': 1372949.2627450975, 'Class_7': 1745923.6274509802, 'Class_8': 4207593.031372548, 'Class_9': 1494967.2039215688, 'Class_10': 37604.80784313727}","{'Date': '2018-08-23', 'Class_1': 754570.8, 'Class_2': 9657213.847058821, 'Class_3': 3560811.098039216, 'Class_4': 2395825.8823529407, 'Class_5': 5987665.776470588, 'Class_6': 339930.18823529413, 'Class_7': 90634.28235294117, 'Class_8': 46077.67843137255, 'Class_9': 7279, 'Class_10': 665}","{'Date': '2018-08-23', 'Class_1': 25297, 'Class_2': 340851.5176470589, 'Class_3': 4494996.521568626, 'Class_4': 1668207.0862745098, 'Class_5': 1811027.3019607845, 'Class_6': 2073304.454901961, 'Class_7': 2079517.5607843138, 'Class_8': 1959920.8862745096, 'Class_9': 3648720.8509803917, 'Class_10': 4738830.372549019}","{'Date': '2018-08-23', 'Class_1': 7803, 'Class_2': 2167, 'Class_3': 4859, 'Class_4': 11803, 'Class_5': 39897.858823529416, 'Class_6': 456256.88627450983, 'Class_7': 5219176.862745098, 'Class_8': 3172162.094117647, 'Class_9': 4883323.160784314, 'Class_10': 9042761.690196078}","{'Date': '2018-08-23', 'Class_1': 118023.58039215686, 'Class_2': 4848833.023529411, 'Class_3': 3107799.9921568637, 'Class_4': 2993901.988235294, 'Class_5': 2441658.9490196076, 'Class_6': 2498108.203921568, 'Class_7': 3831561.9019607846, 'Class_8': 2763587.0666666664, 'Class_9': 98895.09803921569, 'Class_10': 137045.7411764706}","{'Date': '2018-08-23', 'Class_1': 566428.1333333334, 'Class_2': 1418055.5764705883, 'Class_3': 2248308.6078431373, 'Class_4': 1814621.4235294114, 'Class_5': 1881636.2313725492, 'Class_6': 3475205.54509804, 'Class_7': 5662961.717647059, 'Class_8': 5449253.156862744, 'Class_9': 314613.643137255, 'Class_10': 9475.517647058823}","{'Date': '2018-08-23', 'Class_1': 64, 'Class_2': 1688080.623529412, 'Class_3': 3833155.619607843, 'Class_4': 4311681.396078431, 'Class_5': 2910759.4431372546, 'Class_6': 9662825.650980392, 'Class_7': 422597.7019607843, 'Class_8': 10468.117647058823, 'Class_9': 554, 'Class_10': 147}"
"{'Date': '2018-09-06', 'Class_1': 4810555.098039215, 'Class_2': 2143905.235294118, 'Class_3': 2192912.894117647, 'Class_4': 2481858.9019607846, 'Class_5': 2401245.4666666673, 'Class_6': 2134748.31372549, 'Class_7': 2428475.7882352937, 'Class_8': 3434758.8235294116, 'Class_9': 745503.3411764703, 'Class_10': 8499.235294117647}","{'Date': '2018-09-06', 'Class_1': 185912.78039215686, 'Class_2': 9406390.858823529, 'Class_3': 3926104, 'Class_4': 2431004.5882352944, 'Class_5': 6267796.211764706, 'Class_6': 516411.2235294118, 'Class_7': 34320.43529411765, 'Class_8': 14358, 'Class_9': 176, 'Class_10': 0}","{'Date': '2018-09-06', 'Class_1': 8376, 'Class_2': 314921.1411764705, 'Class_3': 3893527.019607843, 'Class_4': 1836081.7529411765, 'Class_5': 1478698.8980392155, 'Class_6': 1916203.3215686276, 'Class_7': 2565123.898039215, 'Class_8': 3353689.098039216, 'Class_9': 4894697.486274511, 'Class_10': 2521155.4823529413}","{'Date': '2018-09-06', 'Class_1': 400, 'Class_2': 429, 'Class_3': 2054, 'Class_4': 6483, 'Class_5': 18263.81568627451, 'Class_6': 457946.3176470588, 'Class_7': 4798891.490196079, 'Class_8': 2733226.223529412, 'Class_9': 6122876.223529412, 'Class_10': 8641904.02745098}","{'Date': '2018-09-06', 'Class_1': 143869.3725490196, 'Class_2': 3570971.439215686, 'Class_3': 2623343.647058824, 'Class_4': 2209895.090196078, 'Class_5': 2790569.8313725493, 'Class_6': 3466270.980392157, 'Class_7': 3883643.8000000007, 'Class_8': 3682016.3607843127, 'Class_9': 130224.30196078433, 'Class_10': 277142.2666666667}","{'Date': '2018-09-06', 'Class_1': 824478.3686274511, 'Class_2': 2056627.8980392155, 'Class_3': 2364164.4, 'Class_4': 1449468.9019607846, 'Class_5': 756816.831372549, 'Class_6': 2509987.7529411763, 'Class_7': 5535054.376470588, 'Class_8': 6173088.239215686, 'Class_9': 1052424.125490196, 'Class_10': 60291.20392156862}","{'Date': '2018-09-06', 'Class_1': 5, 'Class_2': 1327009.4196078433, 'Class_3': 3194963.6509803915, 'Class_4': 6033081.968627453, 'Class_5': 4243065.180392156, 'Class_6': 7746844.619607844, 'Class_7': 230994.2588235294, 'Class_8': 6476, 'Class_9': 26, 'Class_10': 8}"
"{'Date': '2018-09-13', 'Class_1': 4907305.4627450975, 'Class_2': 2322512.42745098, 'Class_3': 2232621.9764705882, 'Class_4': 2527066.572549019, 'Class_5': 2442577.329411764, 'Class_6': 2504470.4117647056, 'Class_7': 3658507.3647058825, 'Class_8': 2047072.0705882353, 'Class_9': 197607.01568627436, 'Class_10': 861.921568627451}","{'Date': '2018-09-13', 'Class_1': 65886.73725490196, 'Class_2': 8176125.886274508, 'Class_3': 4970241.996078432, 'Class_4': 2526154.525490197, 'Class_5': 6487196.274509803, 'Class_6': 545590.074509804, 'Class_7': 66105.05882352941, 'Class_8': 3137, 'Class_9': 169, 'Class_10': 0}","{'Date': '2018-09-13', 'Class_1': 2398, 'Class_2': 359917.0235294117, 'Class_3': 3895731.8392156875, 'Class_4': 2001751.8549019608, 'Class_5': 1541684.011764706, 'Class_6': 1927547.5843137258, 'Class_7': 3050531.8313725484, 'Class_8': 4447660.164705882, 'Class_9': 4472033.160784313, 'Class_10': 1141351.0823529414}","{'Date': '2018-09-13', 'Class_1': 392, 'Class_2': 398, 'Class_3': 594, 'Class_4': 1217, 'Class_5': 12774.501960784313, 'Class_6': 651585.2274509805, 'Class_7': 4723805.694117648, 'Class_8': 2894813.05882353, 'Class_9': 7352820.968627451, 'Class_10': 7202206.101960784}","{'Date': '2018-09-13', 'Class_1': 143473.05098039214, 'Class_2': 3409552.564705882, 'Class_3': 2813289.6470588236, 'Class_4': 2113276.5647058827, 'Class_5': 2648988.3764705886, 'Class_6': 3490860.352941176, 'Class_7': 4431343.662745098, 'Class_8': 3445288.850980392, 'Class_9': 115885.71764705882, 'Class_10': 225579.85098039213}","{'Date': '2018-09-13', 'Class_1': 1082061.1333333335, 'Class_2': 1930514.411764706, 'Class_3': 2266623.345098039, 'Class_4': 1665944.9411764706, 'Class_5': 763647.9176470588, 'Class_6': 2570990.9725490194, 'Class_7': 5375695.556862745, 'Class_8': 6470212.290196079, 'Class_9': 702613.0745098037, 'Class_10': 12235.909803921568}","{'Date': '2018-09-13', 'Class_1': 0, 'Class_2': 536749.6862745096, 'Class_3': 2820063.54509804, 'Class_4': 6817879.019607843, 'Class_5': 4192785.525490196, 'Class_6': 8337932.878431369, 'Class_7': 132003.59215686275, 'Class_8': 2872.305882352941, 'Class_9': 184, 'Class_10': 84}"
"{'Date': '2018-09-20', 'Class_1': 2339298.254901961, 'Class_2': 3233846.9529411765, 'Class_3': 2512162.945098039, 'Class_4': 3018950.662745098, 'Class_5': 3341941.305882353, 'Class_6': 3451243.9215686275, 'Class_7': 3229616.894117647, 'Class_8': 1151301.1764705882, 'Class_9': 453551.1215686276, 'Class_10': 83227.52941176474}","{'Date': '2018-09-20', 'Class_1': 279375.56078431365, 'Class_2': 4374750.427450981, 'Class_3': 5409182.023529411, 'Class_4': 4670485.090196079, 'Class_5': 7445281.407843136, 'Class_6': 554945.4352941175, 'Class_7': 73747.81960784314, 'Class_8': 6539, 'Class_9': 725, 'Class_10': 109}","{'Date': '2018-09-20', 'Class_1': 4155, 'Class_2': 201155.9607843137, 'Class_3': 3497620.262745098, 'Class_4': 2381038.6980392155, 'Class_5': 2044834.423529412, 'Class_6': 2970086.2941176468, 'Class_7': 4490115.125490196, 'Class_8': 3963306.290196079, 'Class_9': 2054842.7137254903, 'Class_10': 1207985.9960784311}","{'Date': '2018-09-20', 'Class_1': 735, 'Class_2': 799, 'Class_3': 1177, 'Class_4': 1632, 'Class_5': 5718.81568627451, 'Class_6': 265578.80000000005, 'Class_7': 4774630.22745098, 'Class_8': 3785433.619607844, 'Class_9': 9584743.552941175, 'Class_10': 4394676.749019608}","{'Date': '2018-09-20', 'Class_1': 363707.7450980392, 'Class_2': 1670981.631372549, 'Class_3': 3278626.760784314, 'Class_4': 1708806.192156863, 'Class_5': 1858254.7960784314, 'Class_6': 2310110.152941177, 'Class_7': 2837935.5843137256, 'Class_8': 6155848.905882353, 'Class_9': 567448.7254901961, 'Class_10': 2017881.756862745}","{'Date': '2018-09-20', 'Class_1': 250576.5843137255, 'Class_2': 1368050.0078431375, 'Class_3': 3340742.4549019616, 'Class_4': 2432241.88627451, 'Class_5': 657887.788235294, 'Class_6': 885264.6627450981, 'Class_7': 3855619.9019607846, 'Class_8': 7221339.145098038, 'Class_9': 2699332.00392157, 'Class_10': 104022.32941176472}","{'Date': '2018-09-20', 'Class_1': 325, 'Class_2': 923005.5058823528, 'Class_3': 2854650.8705882356, 'Class_4': 8203816.607843137, 'Class_5': 4888169.0627451, 'Class_6': 5913490.615686272, 'Class_7': 29262.101960784315, 'Class_8': 2135, 'Class_9': 72, 'Class_10': 48}"
"{'Date': '2018-10-04', 'Class_1': 3196512.3333333326, 'Class_2': 2163667.0039215684, 'Class_3': 2066061.0470588238, 'Class_4': 3074141.1921568625, 'Class_5': 3903830.8431372535, 'Class_6': 5083240.431372549, 'Class_7': 2853212.160784314, 'Class_8': 359840.3019607843, 'Class_9': 132633.89019607843, 'Class_10': 7307.349019607843}","{'Date': '2018-10-04', 'Class_1': 24872.788235294116, 'Class_2': 2191678.4980392153, 'Class_3': 5690069.109803924, 'Class_4': 6643481.843137256, 'Class_5': 7480585.5568627445, 'Class_6': 790351.7568627453, 'Class_7': 18295, 'Class_8': 1091, 'Class_9': 20, 'Class_10': 1}","{'Date': '2018-10-04', 'Class_1': 828, 'Class_2': 207100.96078431373, 'Class_3': 3822103.5882352944, 'Class_4': 1790171.039215686, 'Class_5': 2122799.8980392152, 'Class_6': 4455162.45882353, 'Class_7': 6007527.901960784, 'Class_8': 3378408.611764706, 'Class_9': 778690.9725490196, 'Class_10': 277653.1215686274}","{'Date': '2018-10-04', 'Class_1': 36, 'Class_2': 136, 'Class_3': 400, 'Class_4': 314, 'Class_5': 2748, 'Class_6': 315615.1960784314, 'Class_7': 4682798.392156862, 'Class_8': 3899467.6392156864, 'Class_9': 12155650.40392157, 'Class_10': 1783279.9215686275}","{'Date': '2018-10-04', 'Class_1': 315277.6470588235, 'Class_2': 2266382.7882352946, 'Class_3': 2672732.933333333, 'Class_4': 1637475.811764706, 'Class_5': 2059305.631372549, 'Class_6': 3037886.670588236, 'Class_7': 3341623.529411765, 'Class_8': 5033765.062745099, 'Class_9': 510145.59607843135, 'Class_10': 1929744.5764705876}","{'Date': '2018-10-04', 'Class_1': 1598465.905882353, 'Class_2': 2376216.819607843, 'Class_3': 2340937.31372549, 'Class_4': 1202431.9098039216, 'Class_5': 381912.9098039216, 'Class_6': 300916.3490196079, 'Class_7': 3246829.2235294124, 'Class_8': 7150287.176470588, 'Class_9': 4165529.5803921567, 'Class_10': 76813.48627450979}","{'Date': '2018-10-04', 'Class_1': 0, 'Class_2': 389326.08235294104, 'Class_3': 2342782.8784313723, 'Class_4': 10423604.439215682, 'Class_5': 4510231.043137255, 'Class_6': 5162382.109803921, 'Class_7': 11807, 'Class_8': 237, 'Class_9': 24, 'Class_10': 14}"
"{'Date': '2018-10-11', 'Class_1': 4009766.450980392, 'Class_2': 1576736.2901960784, 'Class_3': 1839657.2470588235, 'Class_4': 2694144.870588236, 'Class_5': 2865277.886274509, 'Class_6': 2422973.450980392, 'Class_7': 2533884.6509803925, 'Class_8': 3475095.925490196, 'Class_9': 1266376.4549019604, 'Class_10': 156760.32549019612}","{'Date': '2018-10-11', 'Class_1': 371148.64313725487, 'Class_2': 12198965.71372549, 'Class_3': 3225740.2313725487, 'Class_4': 1626109.1568627453, 'Class_5': 4901038.22745098, 'Class_6': 369044.3137254902, 'Class_7': 23861.450980392154, 'Class_8': 45605.81568627451, 'Class_9': 75297, 'Class_10': 3863}","{'Date': '2018-10-11', 'Class_1': 106594, 'Class_2': 359402.16078431375, 'Class_3': 2858785.7882352946, 'Class_4': 1720592.4078431372, 'Class_5': 1192522.9764705882, 'Class_6': 1491950.4901960786, 'Class_7': 2522595.8313725498, 'Class_8': 3713214.090196078, 'Class_9': 5206826.000000001, 'Class_10': 3668189.807843137}","{'Date': '2018-10-11', 'Class_1': 47591, 'Class_2': 17189, 'Class_3': 21561, 'Class_4': 21539, 'Class_5': 31748.211764705884, 'Class_6': 524398.3647058823, 'Class_7': 3668830.337254903, 'Class_8': 2275296.733333333, 'Class_9': 6028577.741176471, 'Class_10': 10203226.164705884}","{'Date': '2018-10-11', 'Class_1': 52817.70980392157, 'Class_2': 3249485.141176471, 'Class_3': 2467932.909803922, 'Class_4': 2812544.0745098046, 'Class_5': 4709246.262745098, 'Class_6': 5302914.427450981, 'Class_7': 3482889.5490196063, 'Class_8': 726483.9137254902, 'Class_9': 8283.24705882353, 'Class_10': 27157.317647058822}","{'Date': '2018-10-11', 'Class_1': 1612912.6588235297, 'Class_2': 1521568.0117647059, 'Class_3': 1380688.0666666667, 'Class_4': 996236.274509804, 'Class_5': 905256.7764705882, 'Class_6': 4201759.113725491, 'Class_7': 6259439.478431373, 'Class_8': 4947643.105882352, 'Class_9': 989312.776470588, 'Class_10': 24029.29019607843}","{'Date': '2018-10-11', 'Class_1': 185.0705882352941, 'Class_2': 1884241.1137254906, 'Class_3': 2732653.3921568636, 'Class_4': 6718796.231372547, 'Class_5': 4570596.552941176, 'Class_6': 6810232.784313725, 'Class_7': 102941.28627450981, 'Class_8': 16115.450980392157, 'Class_9': 2312, 'Class_10': 1483.670588235294}"
"{'Date': '2018-10-18', 'Class_1': 3250471.3372549023, 'Class_2': 1914868.5137254903, 'Class_3': 2100636.176470588, 'Class_4': 2962033.0431372547, 'Class_5': 2983881.6666666665, 'Class_6': 2657387.647058824, 'Class_7': 2946757.776470588, 'Class_8': 2981824.388235294, 'Class_9': 952686.1999999997, 'Class_10': 86593.47843137255}","{'Date': '2018-10-18', 'Class_1': 62661.75686274511, 'Class_2': 9392972.015686274, 'Class_3': 5239262.45490196, 'Class_4': 2398009.6901960787, 'Class_5': 5037539.262745097, 'Class_6': 552726.3372549019, 'Class_7': 34270.29803921569, 'Class_8': 110056.41176470589, 'Class_9': 7715, 'Class_10': 1927}","{'Date': '2018-10-18', 'Class_1': 101539, 'Class_2': 394733.1294117647, 'Class_3': 2105603.9529411765, 'Class_4': 2034190.9019607848, 'Class_5': 1617942.1411764708, 'Class_6': 1993028.1803921566, 'Class_7': 3633322.1843137257, 'Class_8': 4888653.027450981, 'Class_9': 4750882.62745098, 'Class_10': 1317245.0823529414}","{'Date': '2018-10-18', 'Class_1': 11388, 'Class_2': 14470, 'Class_3': 33064, 'Class_4': 45615, 'Class_5': 34408.94117647059, 'Class_6': 531112.0039215686, 'Class_7': 2996352.8156862743, 'Class_8': 3065414.2235294115, 'Class_9': 8317665.062745097, 'Class_10': 7786718.180392156}","{'Date': '2018-10-18', 'Class_1': 297171.1137254902, 'Class_2': 1702107.152941177, 'Class_3': 2510772.0039215684, 'Class_4': 2092341.9843137257, 'Class_5': 3120356.003921569, 'Class_6': 3492216.5019607847, 'Class_7': 2988122.8196078436, 'Class_8': 4671788.474509803, 'Class_9': 435373.98039215687, 'Class_10': 1494721.6588235295}","{'Date': '2018-10-18', 'Class_1': 1100863.7098039219, 'Class_2': 1479875.9764705882, 'Class_3': 1821873.270588236, 'Class_4': 1144711.2901960784, 'Class_5': 673617.3411764706, 'Class_6': 3649632.843137255, 'Class_7': 6244315.870588236, 'Class_8': 5485249.121568627, 'Class_9': 1209944.6745098035, 'Class_10': 26675.129411764705}","{'Date': '2018-10-18', 'Class_1': 96, 'Class_2': 1755837.701960784, 'Class_3': 2585613.8666666667, 'Class_4': 7186557.6823529415, 'Class_5': 4874711.843137254, 'Class_6': 6357352.16862745, 'Class_7': 69435.96470588236, 'Class_8': 5351, 'Class_9': 236, 'Class_10': 216}"
"{'Date': '2018-10-25', 'Class_1': 2298264.235294118, 'Class_2': 1879369.9019607848, 'Class_3': 2668640.317647059, 'Class_4': 3524859.14509804, 'Class_5': 3135540.4470588234, 'Class_6': 2444382.1294117654, 'Class_7': 2312567.403921569, 'Class_8': 2576948.7176470594, 'Class_9': 1610365.1960784309, 'Class_10': 364512.0588235292}","{'Date': '2018-10-25', 'Class_1': 3911372.6509803906, 'Class_2': 11189338.980392158, 'Class_3': 2889590.8509803917, 'Class_4': 2209193.545098039, 'Class_5': 2221577.325490196, 'Class_6': 275472.8431372548, 'Class_7': 24835.26274509804, 'Class_8': 13814.050980392156, 'Class_9': 19468.043137254903, 'Class_10': 75136}","{'Date': '2018-10-25', 'Class_1': 66099.03921568627, 'Class_2': 285428.72156862746, 'Class_3': 1133946.023529412, 'Class_4': 1167472.7607843138, 'Class_5': 1432787.705882353, 'Class_6': 1760507.6, 'Class_7': 2648783.7372549027, 'Class_8': 4146672.564705882, 'Class_9': 4312903.937254902, 'Class_10': 5875197.462745096}","{'Date': '2018-10-25', 'Class_1': 40604.01176470588, 'Class_2': 2558.4745098039216, 'Class_3': 4805.36862745098, 'Class_4': 4366.596078431372, 'Class_5': 63850.45490196079, 'Class_6': 292289.1294117647, 'Class_7': 1620872.317647059, 'Class_8': 2507156.7882352937, 'Class_9': 6590862.376470587, 'Class_10': 11688091.03529412}","{'Date': '2018-10-25', 'Class_1': 125808.95294117645, 'Class_2': 1666079.6784313726, 'Class_3': 2645121.282352941, 'Class_4': 4799227.513725491, 'Class_5': 6135193.3490196075, 'Class_6': 4240605.635294117, 'Class_7': 2139777.592156863, 'Class_8': 1060004.8627450978, 'Class_9': 2489.878431372549, 'Class_10': 14608.933333333334}","{'Date': '2018-10-25', 'Class_1': 469359.57254901965, 'Class_2': 547299.5764705882, 'Class_3': 1143936.9686274512, 'Class_4': 1239684.6470588236, 'Class_5': 767118.3215686275, 'Class_6': 3985251.196078431, 'Class_7': 6531261.458823529, 'Class_8': 5913526.043137255, 'Class_9': 1948314.9647058821, 'Class_10': 263311.8039215687}","{'Date': '2018-10-25', 'Class_1': 86420.7921568627, 'Class_2': 2720717.5882352935, 'Class_3': 2118477.890196078, 'Class_4': 6323961.607843137, 'Class_5': 5476964.356862746, 'Class_6': 5795310.968627451, 'Class_7': 195263.2431372549, 'Class_8': 28684.670588235294, 'Class_9': 9404, 'Class_10': 10388.411764705881}"
"{'Date': '2019-03-15', 'Class_1': 701620.2862745097, 'Class_2': 3091839.4980392163, 'Class_3': 5336926.478431372, 'Class_4': 4214210.552941177, 'Class_5': 3324930.160784314, 'Class_6': 2543973.890196079, 'Class_7': 1732283.098039216, 'Class_8': 894861.9686274509, 'Class_9': 474114.09803921526, 'Class_10': 264864.33333333326}","{'Date': '2019-03-15', 'Class_1': 2243.7411764705885, 'Class_2': 3966726.8823529403, 'Class_3': 5738712.9529411765, 'Class_4': 6032928.788235294, 'Class_5': 5931554.086274509, 'Class_6': 734532.0235294119, 'Class_7': 97611.24705882353, 'Class_8': 72897.6431372549, 'Class_9': 2416, 'Class_10': 1}","{'Date': '2019-03-15', 'Class_1': 78651.90196078431, 'Class_2': 363625.9921568628, 'Class_3': 1220339.9725490196, 'Class_4': 2426695.28627451, 'Class_5': 4913039.866666667, 'Class_6': 5031279.192156863, 'Class_7': 3654124.31372549, 'Class_8': 2877680.7960784305, 'Class_9': 1694687.5450980396, 'Class_10': 319499.4980392157}","{'Date': '2019-03-15', 'Class_1': 8432, 'Class_2': 14728, 'Class_3': 27224.992156862743, 'Class_4': 31067.61960784314, 'Class_5': 55331.74117647059, 'Class_6': 375798.5294117647, 'Class_7': 2027386.1333333333, 'Class_8': 8015560.345098039, 'Class_9': 9143034.125490196, 'Class_10': 2881059.8784313723}","{'Date': '2019-03-15', 'Class_1': 996919.5254901956, 'Class_2': 624597.2784313725, 'Class_3': 1866820.0588235294, 'Class_4': 4593965.9843137255, 'Class_5': 4560271.419607844, 'Class_6': 3532344.862745098, 'Class_7': 2353302.666666667, 'Class_8': 2417422.5960784317, 'Class_9': 236824.2117647059, 'Class_10': 1330979.2470588235}","{'Date': '2019-03-15', 'Class_1': 335439.4117647058, 'Class_2': 359358.8392156863, 'Class_3': 1174126.4549019611, 'Class_4': 3339014.3999999994, 'Class_5': 3059094.7529411768, 'Class_6': 1781472.780392157, 'Class_7': 5620614.94117647, 'Class_8': 5412120.313725489, 'Class_9': 1346704.1215686274, 'Class_10': 151467.34901960794}","{'Date': '2019-03-15', 'Class_1': 309403.4784313726, 'Class_2': 931568.8823529411, 'Class_3': 1262482.160784314, 'Class_4': 7106795.945098039, 'Class_5': 6159871.486274511, 'Class_6': 6759379.933333334, 'Class_7': 44632.56862745098, 'Class_8': 4996.909803921569, 'Class_9': 263, 'Class_10': 146}"
"{'Date': '2019-03-22', 'Class_1': 1306103.5529411763, 'Class_2': 3300841.6666666665, 'Class_3': 4502687.058823529, 'Class_4': 3503604.3843137263, 'Class_5': 2809681.403921569, 'Class_6': 2541698.7215686277, 'Class_7': 2216972.0980392154, 'Class_8': 1392382.1450980392, 'Class_9': 614693.6901960782, 'Class_10': 437953.61176470574}","{'Date': '2019-03-22', 'Class_1': 74292.6549019608, 'Class_2': 5960113.180392156, 'Class_3': 6675662.674509804, 'Class_4': 5542027.83137255, 'Class_5': 3436751.345098039, 'Class_6': 708777.7176470589, 'Class_7': 114622.92941176474, 'Class_8': 109464, 'Class_9': 4905, 'Class_10': 1}","{'Date': '2019-03-22', 'Class_1': 105671, 'Class_2': 517394.3960784314, 'Class_3': 1198140.780392157, 'Class_4': 1472271.121568628, 'Class_5': 3333795.984313725, 'Class_6': 4965697.11372549, 'Class_7': 3831450.3254901976, 'Class_8': 3528044.117647059, 'Class_9': 2887699.68627451, 'Class_10': 786453.8078431373}","{'Date': '2019-03-22', 'Class_1': 8179, 'Class_2': 7138, 'Class_3': 31779, 'Class_4': 63482.78039215686, 'Class_5': 98599.33333333333, 'Class_6': 518701.0862745097, 'Class_7': 1703814.8235294118, 'Class_8': 5645011.552941178, 'Class_9': 9707306.392156862, 'Class_10': 4842604.364705882}","{'Date': '2019-03-22', 'Class_1': 296070.7803921569, 'Class_2': 1093751.1843137252, 'Class_3': 2525039.3764705877, 'Class_4': 5315424.019607844, 'Class_5': 4422097.231372549, 'Class_6': 3799504.866666667, 'Class_7': 2890511.7098039216, 'Class_8': 1957980.0784313725, 'Class_9': 60012.572549019606, 'Class_10': 254678.2549019607}","{'Date': '2019-03-22', 'Class_1': 283988.9294117647, 'Class_2': 409919.9529411765, 'Class_3': 633086.0745098038, 'Class_4': 1491836.3450980394, 'Class_5': 1860399.788235294, 'Class_6': 5412497.356862746, 'Class_7': 7296147.184313726, 'Class_8': 4552490.250980392, 'Class_9': 612762.6235294117, 'Class_10': 73226.82745098039}","{'Date': '2019-03-22', 'Class_1': 346227.9725490196, 'Class_2': 1110236.9019607843, 'Class_3': 1555326.7215686275, 'Class_4': 6358303.937254903, 'Class_5': 4801365.305882353, 'Class_6': 8317613.815686274, 'Class_7': 125157.67843137255, 'Class_8': 11606, 'Class_9': 624, 'Class_10': 76}"
"{'Date': '2019-03-29', 'Class_1': 1316670.611764706, 'Class_2': 2296759.4156862744, 'Class_3': 3822765.7333333334, 'Class_4': 3851535.733333334, 'Class_5': 3094237.5803921567, 'Class_6': 2817158.607843137, 'Class_7': 2622372.9921568627, 'Class_8': 1680103.2666666666, 'Class_9': 921700.6509803918, 'Class_10': 417368.96078431373}","{'Date': '2019-03-29', 'Class_1': 154354.47450980393, 'Class_2': 10162802.027450979, 'Class_3': 6888162.772549019, 'Class_4': 2624998.368627451, 'Class_5': 2340489.847058824, 'Class_6': 501270.8823529412, 'Class_7': 118421.81176470588, 'Class_8': 44233.36862745098, 'Class_9': 5940, 'Class_10': 0}","{'Date': '2019-03-29', 'Class_1': 66132.26274509804, 'Class_2': 368313.0901960784, 'Class_3': 1076332.7725490197, 'Class_4': 1046957.2980392157, 'Class_5': 1649860.3843137256, 'Class_6': 3945499.6509803915, 'Class_7': 4324842.564705882, 'Class_8': 3984907.596078431, 'Class_9': 3985186.5019607847, 'Class_10': 2392641.431372549}","{'Date': '2019-03-29', 'Class_1': 11734, 'Class_2': 7736, 'Class_3': 14183, 'Class_4': 38232.262745098036, 'Class_5': 81863.40784313726, 'Class_6': 361469.23921568634, 'Class_7': 1517202.4627450982, 'Class_8': 3029126.1921568625, 'Class_9': 10078350.4, 'Class_10': 7700776.588235293}","{'Date': '2019-03-29', 'Class_1': 158720.3215686275, 'Class_2': 970843.3176470586, 'Class_3': 2022278.9137254898, 'Class_4': 5385342.396078432, 'Class_5': 5070610.890196077, 'Class_6': 4497181.980392157, 'Class_7': 3561537.231372549, 'Class_8': 1085991.5490196075, 'Class_9': 13483.886274509805, 'Class_10': 70803.84705882354}","{'Date': '2019-03-29', 'Class_1': 406763.70196078427, 'Class_2': 524284.5882352941, 'Class_3': 703463.1764705882, 'Class_4': 1086871.4078431374, 'Class_5': 860382.6666666665, 'Class_6': 4291039.784313725, 'Class_7': 7170753.031372549, 'Class_8': 6580741.447058823, 'Class_9': 1121096.815686274, 'Class_10': 95176.93333333336}","{'Date': '2019-03-29', 'Class_1': 316194.7019607842, 'Class_2': 1545622.6745098035, 'Class_3': 1952944.6470588236, 'Class_4': 7179069.231372548, 'Class_5': 5139077.125490197, 'Class_6': 6619496.560784314, 'Class_7': 77063.61176470589, 'Class_8': 10741, 'Class_9': 320, 'Class_10': 88}"
